strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
stochastic-reversal,XAUUSD.r,M5,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.026065765377050437,0.013032882688525219,"spread is 2.6% of one ATR (7 of 269 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",True,5410.0,36.77735867437044,0.030316496295612838,"PASSES on 2 of 15 combinations. Best: long at 15 bars, net +36.78 pt (p=0.0303). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.07671863223451943,False,fa0225182e3c72d1,70861.0,445.0,-100.02847897356057,-0.02847897356061635,-0.09646740740089836,-2.0358569873196557,-0.08142428268109252,0.6134831460674157,1.0002470299072652,0.042446168578897714,0.0022471910112359553,3.0520687491958824,5410.0,4965.0,0.9177449168207024,0.01922365988909427,0.0,0.8985212569316081,True,insufficient_equity,0.8985212569316081,"['equity too small for the minimum lot rejected 4861 of 5410 signals (90%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.7504127799494785,17686.0,,,,"92% of the signals never became trades, and 90% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
ema-trend-filter,XBRUSD,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.09835577978039388,0.04917788989019694,"spread is 9.8% of one ATR (30 of 305 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2025-01-02): for the earlier bars it is an assumption, not a measurement",True,261.0,337.7644376899697,0.04654864969042949,"PASSES on 1 of 15 combinations. Best: short at 120 bars, net +337.76 pt (p=0.0465). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.029978586723768734,False,70ec1923911dcba6,5384.0,77.0,-81.44605288438768,18.553947115612296,-0.10192855796067428,-0.9058354965000442,-0.2636556904257626,0.3246753246753247,0.8779430783363521,0.3739213414916147,0.0,0.0,261.0,184.0,0.7049808429118773,0.7049808429118773,0.0,0.0,True,position_open,0.7049808429118773,"['signal while already in a position rejected 184 of 261 signals (70%): above 20%, this gate is selecting the trades rather than trimming the tail']",30.0,0.0,True,0.8776002971768202,659.0,,,,"70% of the signals were rejected, 70% of them because a position was already open. That is structural to a one-position engine and cannot be relaxed; the discretionary gates rejected 0%, so there is nothing to open",,,
rsi-mean-reversion,XAUUSD.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.0069514518298570685,0.0034757259149285342,"spread is 0.7% of one ATR (7 of 1007 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",True,205.0,3346.278411053543,0.002722283315407692,"PASSES on 2 of 15 combinations. Best: long at 120 bars, net +3346.28 pt (p=0.0027). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.06894889103182257,False,1559481f684ce325,5910.0,60.0,-107.56987162271444,-7.56987162271442,-0.12567030193678785,-0.8626187040849751,-0.0943237227660923,0.6,1.0605936726373297,0.3343098885689191,0.0,0.0,205.0,145.0,0.7073170731707317,0.09268292682926829,0.0,0.6146341463414634,True,insufficient_equity,0.6146341463414634,"['equity too small for the minimum lot rejected 126 of 205 signals (61%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.7505922165820643,1474.0,,,,"71% of the signals never became trades, and 61% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
macd-signal,XAUUSD.r,M5,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.026065765377050437,0.013032882688525219,"spread is 2.6% of one ATR (7 of 269 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",True,5584.0,29.15488479690714,0.2878393296161468,"PASSES on 2 of 15 combinations. Best: short at 5 bars, net +23.15 pt (p=0.0194). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.030480295566502464,False,e1ce59e1ead7e764,70861.0,178.0,-105.32902933743867,-5.3290293374386195,-0.13409995757401147,-0.04455159686755353,-0.18666483448294294,0.2808988764044944,1.0512963817441103,0.07530602686236332,0.0,0.0,5584.0,5406.0,0.9681232091690545,0.06017191977077364,0.0,0.9079512893982808,True,insufficient_equity,0.9079512893982808,"['equity too small for the minimum lot rejected 5070 of 5584 signals (91%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.7504127799494785,17686.0,,,,"97% of the signals never became trades, and 91% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
ma-crossover,XAUUSD.r,M5,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.026065765377050437,0.013032882688525219,"spread is 2.6% of one ATR (7 of 269 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",True,425.0,327.9868615862325,0.04748755471907251,"PASSES on 1 of 15 combinations. Best: short at 120 bars, net +327.99 pt (p=0.0475). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.02933421226104153,False,ba24565eec946f95,70861.0,102.0,-103.32667988624505,-3.32667988624506,-0.19798506632032128,-0.4508878067509795,-0.20801095402440334,0.2647058823529412,1.0246342370106254,0.048234515715859905,0.0,0.0,425.0,323.0,0.76,0.02588235294117647,0.0,0.7341176470588235,True,insufficient_equity,0.7341176470588235,"['equity too small for the minimum lot rejected 312 of 425 signals (73%): above 20%, this gate is selecting the trades rather than trimming the tail']",7.0,0.0,True,0.7504127799494785,17686.0,,,,"76% of the signals never became trades, and 73% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
bollinger-breakout,USDJPY.r,H1,backtest,negative net PnL: nothing to attack with a null,,True,True,True,0.012680335786393626,0.006340167893196813,"spread is 1.3% of one ATR (3 of 237 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",True,369.0,95.36292657017759,0.04876265209010755,"PASSES on 2 of 15 combinations. Best: both at 15 bars, net +70.19 pt (p=0.0384). Caution: with 15 parallel tests some positives at the 5% level are expected by chance; confirm out-of-sample.",0.017857142857142856,False,c2a70c7c28487b1e,6217.0,86.0,-101.87533268377126,-1.8753326837712545,-0.2620892982735328,0.5953066390013918,-0.3154005317256976,0.23255813953488372,1.0183641110431378,0.01718027788137877,0.0,0.0,369.0,283.0,0.7669376693766937,0.16531165311653118,0.0,0.6016260162601627,True,insufficient_equity,0.6016260162601627,"['equity too small for the minimum lot rejected 222 of 369 signals (60%): above 20%, this gate is selecting the trades rather than trimming the tail']",3.0,0.0,True,0.6702589673475953,2050.0,,,,"77% of the signals never became trades, and 60% of them because the account no longer held enough equity for the broker's minimum lot. That is not a risk block choosing trades, it is a strategy that lost the money it needed to keep trading: the equity curve after that point is a flat line, not a result",,,
ma-crossover,XAUUSD.r,M15,gate,stopped at gate zero,,True,True,True,0.01439271090445955,0.007196355452229775,"spread is 1.4% of one ATR (7 of 486 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,138.0,341.5557478095044,0.15991493224952258,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +341.56 pt over 69 observations, but p=0.160 (standard error 340.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02978488692774407,False,,23625.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAUUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.0069514518298570685,0.0034757259149285342,"spread is 0.7% of one ATR (7 of 1007 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,29.0,890.8710884353842,0.1627448159122089,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +890.87 pt over 14 observations, but p=0.163 (standard error 871.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.01714285714285714,False,,5910.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAGUSD.r,M5,tradability,refused before testing: spread too large for the stop,,False,False,True,0.2747013429897955,0.13735067149489774,"spread is 27.5% of one ATR (13 of 47 points), 13.7% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAGUSD.r,M15,tradability,refused before testing: spread too large for the stop,,False,False,True,0.1531519181613204,0.0765759590806602,"spread is 15.3% of one ATR (13 of 85 points), 7.7% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.07839288082149688,0.03919644041074844,"spread is 7.8% of one ATR (13 of 166 points), 3.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,32.0,503.06733153754215,0.04282905868346287,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +503.07 pt over 16 observations, but p=0.043 (standard error 273.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.08753315649867373,False,,5907.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAUEUR.r,M5,gate,stopped at gate zero,,True,True,True,0.041319921661323644,0.020659960830661822,"spread is 4.1% of one ATR (10 of 242 points), 2.1% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,431.0,200.30997260115527,0.08613567907350173,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +200.31 pt over 215 observations, but p=0.086 (standard error 146.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.026924466931694972,False,,70858.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAUEUR.r,M15,gate,stopped at gate zero,,True,True,True,0.0231828751392269,0.01159143756961345,"spread is 2.3% of one ATR (10 of 431 points), 1.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,148.0,893.5861057415314,0.052114013955128935,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +893.59 pt over 74 observations, but p=0.052 (standard error 543.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02487864077669903,False,,23623.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.011421207978907643,0.005710603989453822,"spread is 1.1% of one ATR (10 of 876 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,35.0,956.5871279081553,0.2547590479430173,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +956.59 pt over 17 observations, but p=0.255 (standard error 1417.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.016129032258064516,False,,5910.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,EURUSD.r,M5,gate,stopped at gate zero,,True,True,True,0.027474659058689503,0.013737329529344752,"spread is 2.7% of one ATR (1 of 36 points), 1.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,497.0,28.67049416508531,0.10737280581771325,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +28.67 pt over 247 observations, but p=0.107 (standard error 23.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03498764023578627,False,,74572.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,GBPUSD.r,M5,gate,stopped at gate zero,,True,True,True,0.06908527196296996,0.03454263598148498,"spread is 6.9% of one ATR (3 of 43 points), 3.5% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,479.0,3.5499471196874604,0.4136789040832324,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +3.55 pt over 239 observations, but p=0.414 (standard error 16.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.024385203554453394,False,,74575.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,GBPUSD.r,M15,gate,stopped at gate zero,,True,True,True,0.03798759603022251,0.018993798015111255,"spread is 3.8% of one ATR (3 of 79 points), 1.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,152.0,36.08633596717262,0.1893782129711259,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +36.09 pt over 76 observations, but p=0.189 (standard error 40.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.022713321055862493,False,,24862.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.01833031074831257,0.009165155374156285,"spread is 1.8% of one ATR (3 of 164 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,41.0,205.47064890284477,0.10966982073231146,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +205.47 pt over 21 observations, but p=0.110 (standard error 162.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.018867924528301886,False,,6217.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,USDJPY.r,M5,gate,stopped at gate zero,,True,True,True,0.04875132052427126,0.02437566026213563,"spread is 4.9% of one ATR (3 of 62 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,469.0,20.408273167999496,0.30544924508665283,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +20.41 pt over 235 observations, but p=0.305 (standard error 40.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02744352966012244,False,,74575.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,USDJPY.r,H1,gate,stopped at gate zero,,True,True,True,0.012680335786393626,0.006340167893196813,"spread is 1.3% of one ATR (3 of 237 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,44.0,148.74025692785656,0.2983798927024641,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +148.74 pt over 21 observations, but p=0.298 (standard error 276.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.018018018018018014,False,,6217.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,AUDUSD.r,M5,gate,stopped at gate zero,,True,True,True,0.11277434641895488,0.05638717320947744,"spread is 11.3% of one ATR (3 of 27 points), 5.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,468.0,12.937587759052946,0.2096088780635854,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +12.94 pt over 234 observations, but p=0.210 (standard error 16.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04044729954794194,False,,74576.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,AUDUSD.r,M15,gate,stopped at gate zero,,True,True,True,0.061809654362676575,0.030904827181338287,"spread is 6.2% of one ATR (3 of 49 points), 3.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,163.0,31.136609879624025,0.11139949527879955,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +31.14 pt over 81 observations, but p=0.111 (standard error 25.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04056047197640118,False,,24862.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,AUDUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.029514020877138194,0.014757010438569097,"spread is 3.0% of one ATR (3 of 102 points), 1.5% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,41.0,244.96034594770228,0.03090874998954496,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +244.96 pt over 20 observations, but p=0.031 (standard error 123.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02623906705539359,False,,6217.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,USDCAD.r,M5,tradability,refused before testing: spread too large for the stop,,False,False,True,0.154334934563466,0.077167467281733,"spread is 15.4% of one ATR (5 of 32 points), 7.7% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,USDCAD.r,M15,gate,stopped at gate zero,,True,True,True,0.08275183472507573,0.041375917362537866,"spread is 8.3% of one ATR (5 of 60 points), 4.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,148.0,4.840735610086339,0.3552440838883053,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 5 bars with net +4.84 pt over 74 observations, but p=0.355 (standard error 13.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04288631722260041,False,,24861.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.039514386483911625,0.019757193241955812,"spread is 4.0% of one ATR (5 of 127 points), 2.0% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,35.0,115.32331444840145,0.28358949414017975,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +115.32 pt over 17 observations, but p=0.284 (standard error 197.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04028436018957346,False,,6217.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XTIUSD,M5,tradability,refused before testing: spread too large for the stop,,False,False,True,0.38268648260293725,0.19134324130146863,"spread is 38.3% of one ATR (30 of 78 points), 19.1% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XTIUSD,M15,tradability,refused before testing: spread too large for the stop,,False,False,True,0.2097685163410908,0.1048842581705454,"spread is 21.0% of one ATR (30 of 143 points), 10.5% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XBRUSD,M5,tradability,refused before testing: spread too large for the stop,,False,False,True,0.3736059959889987,0.18680299799449934,"spread is 37.4% of one ATR (30 of 80 points), 18.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2025-01-02): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XBRUSD,M15,tradability,refused before testing: spread too large for the stop,,False,False,True,0.20582618941711706,0.10291309470855853,"spread is 20.6% of one ATR (30 of 146 points), 10.3% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2025-01-02): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUUSD.r,M5,gate,stopped at gate zero,,True,True,True,0.026065765377050437,0.013032882688525219,"spread is 2.6% of one ATR (7 of 269 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,2000.0,81.05500106557392,0.13349135558123737,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +81.06 pt over 1185 observations, but p=0.133 (standard error 73.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.07159382492743868,False,,70861.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAGUSD.r,M5,tradability,refused before testing: spread too large for the stop,,False,False,True,0.2747013429897955,0.13735067149489774,"spread is 27.5% of one ATR (13 of 47 points), 13.7% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAGUSD.r,M15,tradability,refused before testing: spread too large for the stop,,False,False,True,0.1531519181613204,0.0765759590806602,"spread is 15.3% of one ATR (13 of 85 points), 7.7% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement - above the 15% threshold: no realistic edge covers this, so nothing is tested here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.07839288082149688,0.03919644041074844,"spread is 7.8% of one ATR (13 of 166 points), 3.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,200.0,42.92228431614639,0.22685432505716618,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +42.92 pt over 59 observations, but p=0.227 (standard error 56.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1317469529889727,False,,5907.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUEUR.r,M5,gate,stopped at gate zero,,True,True,True,0.041319921661323644,0.020659960830661822,"spread is 4.1% of one ATR (10 of 242 points), 2.1% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,1890.0,34.507543534107185,0.1619370774466493,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +34.51 pt over 835 observations, but p=0.162 (standard error 35.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06383068426156245,False,,70858.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUEUR.r,M15,gate,stopped at gate zero,,True,True,True,0.0231828751392269,0.01159143756961345,"spread is 2.3% of one ATR (10 of 431 points), 1.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,644.0,85.87481997138927,0.11689155003133833,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +85.87 pt over 261 observations, but p=0.117 (standard error 72.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.061306663203013374,False,,23623.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.011421207978907643,0.005710603989453822,"spread is 1.1% of one ATR (10 of 876 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,181.0,518.1168414844767,0.2522052380178944,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +518.12 pt over 123 observations, but p=0.252 (standard error 773.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06102003642987249,False,,5910.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,GBPUSD.r,M15,gate,stopped at gate zero,,True,True,True,0.03798759603022251,0.018993798015111255,"spread is 3.8% of one ATR (3 of 79 points), 1.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,690.0,4.750260524054866,0.39926931340349026,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +4.75 pt over 375 observations, but p=0.399 (standard error 18.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04014905637696839,False,,24862.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.01833031074831257,0.009165155374156285,"spread is 1.8% of one ATR (3 of 164 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,190.0,205.3123991593278,0.11722758843223557,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +205.31 pt over 86 observations, but p=0.117 (standard error 171.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03951975987993997,False,,6217.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,USDJPY.r,M5,gate,stopped at gate zero,,True,True,True,0.04875132052427126,0.02437566026213563,"spread is 4.9% of one ATR (3 of 62 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2025-01-01): for the earlier bars it is an assumption, not a measurement",False,2076.0,-1.0569590438112089,0.5324099430639511,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net -1.06 pt over 1016 observations, but p=0.532 (standard error 13.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04796914547426781,False,,74575.0,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
